tube_assembly_id,component_id,quantity
TA-05889,C-1629,1.0
TA-05889,C-1639,1.0
TA-05890,C-1621,1.0
TA-05890,C-1628,1.0
TA-05890,C-1638,1.0
TA-05891,C-1621,1.0
TA-05891,C-1628,1.0
TA-05891,C-1638,1.0
TA-05892,C-1621,1.0
TA-05892,C-1628,1.0
TA-05892,C-1638,1.0
TA-05893,C-1622,1.0
TA-05893,C-1629,1.0
TA-05893,C-1639,1.0
TA-05893,C-0547,1.0
TA-05894,C-1621,1.0
TA-05894,C-1628,1.0
TA-05894,C-1638,1.0
TA-05895,C-1624,2.0
TA-05895,C-1631,2.0
TA-05896,C-1624,2.0
TA-05896,C-1631,2.0
TA-05897,C-1621,1.0
TA-05897,C-1628,1.0
TA-05897,C-1638,1.0
TA-05898,C-1621,1.0
TA-05898,C-1628,1.0
TA-05898,C-1638,1.0
TA-05899,C-1624,1.0
TA-05899,C-1631,1.0
TA-05899,C-1641,1.0
TA-05900,C-1622,2.0
TA-05900,C-1629,2.0
TA-05900,C-0547,1.0
TA-05901,C-1622,2.0
TA-05901,C-1629,2.0
TA-05902,C-1638,2.0
TA-05903,C-1638,2.0
TA-05904,C-1624,2.0
TA-05904,C-1631,2.0
TA-05905,C-1624,2.0
TA-05905,C-1631,2.0
TA-05906,C-1622,1.0
TA-05906,C-1629,1.0
TA-05906,C-1639,1.0
TA-05907,C-1621,1.0
TA-05907,C-1628,1.0
TA-05907,C-1638,1.0
TA-05908,C-1621,1.0
TA-05908,C-1628,1.0
TA-05908,C-1638,1.0
TA-05909,C-1624,1.0
TA-05909,C-1631,1.0
TA-05909,C-1641,1.0
TA-05910,C-1624,1.0
TA-05910,C-1631,1.0
TA-05910,C-1641,1.0
TA-05911,C-1622,1.0
TA-05911,C-1629,1.0
TA-05911,C-1639,1.0
TA-05911,C-0547,1.0
TA-05912,C-1621,1.0
TA-05912,C-1628,1.0
TA-05912,C-1638,1.0
TA-05913,C-1621,1.0
TA-05913,C-1628,1.0
TA-05913,C-1638,1.0
TA-05914,C-1623,1.0
TA-05914,C-1630,1.0
TA-05914,C-1640,1.0
TA-05914,C-0209,1.0
TA-05915,C-1623,1.0
TA-05915,C-1630,1.0
TA-05915,C-1640,1.0
TA-05916,C-1623,2.0
TA-05916,C-1630,2.0
TA-05916,C-0215,2.0
TA-05917,C-1621,1.0
TA-05917,C-1628,1.0
TA-05917,C-1638,1.0
TA-05917,C-0208,1.0
TA-05918,C-1622,2.0
TA-05918,C-1629,2.0
TA-05919,C-1621,2.0
TA-05919,C-1628,2.0
TA-05920,C-1621,2.0
TA-05920,C-1628,2.0
TA-05921,C-1623,2.0
TA-05921,C-1630,2.0
TA-05922,C-1623,1.0
TA-05922,C-1630,1.0
TA-05922,C-0210,1.0
TA-05922,C-0399,1.0
TA-05923,C-1623,2.0
TA-05923,C-1630,2.0
TA-05923,C-0209,1.0
TA-05924,C-1623,2.0
TA-05924,C-1630,2.0
TA-05925,C-1621,2.0
TA-05925,C-1628,2.0
TA-05926,C-1621,2.0
TA-05926,C-1628,2.0
TA-05927,C-1623,1.0
TA-05927,C-1630,1.0
TA-05927,C-1640,1.0
TA-05927,C-0209,1.0
TA-05928,C-1623,1.0
TA-05928,C-1630,1.0
TA-05928,C-1640,1.0
TA-05928,C-0209,1.0
TA-05929,C-1623,1.0
TA-05929,C-1630,1.0
TA-05929,C-1640,1.0
TA-05930,C-1623,1.0
TA-05930,C-1630,1.0
TA-05930,C-1640,1.0
TA-05931,C-1621,2.0
TA-05931,C-1628,2.0
TA-05931,C-0208,2.0
TA-05932,C-1622,2.0
TA-05932,C-1629,2.0
TA-05932,C-0548,2.0
TA-05933,C-1638,2.0
TA-05934,C-1638,2.0
TA-05935,C-1621,2.0
TA-05935,C-1628,2.0
TA-05935,C-0208,2.0
TA-05936,C-1624,2.0
TA-05936,C-1631,2.0
TA-05936,C-0549,1.0
TA-05937,C-1624,2.0
TA-05937,C-1631,2.0
TA-05938,C-1622,2.0
TA-05938,C-1629,2.0
TA-05939,C-1624,2.0
TA-05939,C-1631,2.0
TA-05940,C-1638,2.0
TA-05941,C-1638,2.0
TA-05942,C-1622,2.0
TA-05942,C-1629,2.0
TA-05942,C-0548,2.0
TA-05943,C-1624,2.0
TA-05943,C-1631,2.0
TA-05944,C-1621,1.0
TA-05944,C-1628,1.0
TA-05944,C-1638,1.0
TA-05945,C-1621,1.0
TA-05945,C-1628,1.0
TA-05945,C-1638,1.0
TA-05946,C-1622,1.0
TA-05946,C-1629,1.0
TA-05946,C-1639,1.0
TA-05946,C-0547,1.0
TA-05947,C-1622,1.0
TA-05947,C-1629,1.0
TA-05947,C-1639,1.0
TA-05948,C-1623,2.0
TA-05948,C-1630,2.0
TA-05949,C-1623,2.0
TA-05949,C-1630,2.0
TA-05950,C-1621,1.0
TA-05950,C-1628,1.0
TA-05950,C-1638,1.0
TA-05951,C-1621,2.0
TA-05951,C-1628,2.0
TA-05952,C-1621,2.0
TA-05952,C-1628,2.0
TA-05952,C-0208,1.0
TA-05953,C-1622,2.0
TA-05953,C-1629,2.0
TA-05954,C-1622,1.0
TA-05954,C-1629,1.0
TA-05954,C-1639,1.0
TA-05954,C-0547,1.0
TA-05955,C-1621,1.0
TA-05955,C-1628,1.0
TA-05955,C-1638,1.0
TA-05956,C-1621,1.0
TA-05956,C-1628,1.0
TA-05956,C-1638,1.0
TA-05957,C-1621,1.0
TA-05957,C-1628,1.0
TA-05957,C-1638,1.0
TA-05958,C-1623,2.0
TA-05958,C-1630,2.0
TA-05958,C-0215,2.0
TA-05959,C-1783,1.0
TA-05959,C-1792,1.0
TA-05960,C-1475,1.0
TA-05960,C-1476,1.0
TA-05961,C-1469,1.0
TA-05961,C-1477,1.0
TA-05962,C-1621,2.0
TA-05962,C-1628,2.0
TA-05966,C-1344,1.0
TA-05966,C-1452,1.0
TA-05966,C-1649,1.0
TA-05967,C-1344,1.0
TA-05967,C-1452,1.0
TA-05967,C-1649,1.0
TA-05968,C-1620,2.0
TA-05968,C-1627,2.0
TA-05969,C-1621,2.0
TA-05969,C-1628,2.0
TA-05970,C-1860,1.0
TA-05971,C-1312,2.0
TA-05972,C-1312,2.0
TA-05973,C-1312,2.0
TA-05974,C-1621,2.0
TA-05974,C-1628,2.0
TA-05975,C-1777,1.0
TA-05975,C-1790,1.0
TA-05976,C-1777,1.0
TA-05976,C-1790,1.0
TA-05977,C-1776,1.0
TA-05977,C-1777,1.0
TA-05978,C-1778,1.0
TA-05978,C-1782,1.0
TA-05979,C-1778,1.0
TA-05979,C-1782,1.0
TA-05980,C-1622,1.0
TA-05980,C-1629,1.0
TA-05980,C-2004,1.0
TA-05981,C-1622,1.0
TA-05981,C-1629,1.0
TA-05981,C-2004,1.0
TA-05982,C-1678,1.0
TA-05983,C-1623,1.0
TA-05983,C-1630,1.0
TA-05983,C-1740,1.0
TA-05984,C-1623,1.0
TA-05984,C-1630,1.0
TA-05984,C-1740,1.0
TA-05985,C-1622,1.0
TA-05985,C-1629,1.0
TA-05985,C-1739,1.0
TA-05986,C-1622,1.0
TA-05986,C-1629,1.0
TA-05986,C-1739,1.0
TA-05987,C-1622,1.0
TA-05987,C-1629,1.0
TA-05987,C-1739,1.0
TA-05988,C-1622,1.0
TA-05988,C-1629,1.0
TA-05988,C-1739,1.0
TA-05989,C-1355,1.0
TA-05990,C-1623,1.0
TA-05990,C-1630,1.0
TA-05990,C-0021,1.0
TA-05991,C-1420,2.0
TA-05991,C-1421,2.0
TA-05992,C-1351,1.0
TA-05993,C-0448,1.0
TA-05993,C-0449,1.0
TA-05993,C-0480,1.0
TA-05994,C-0129,1.0
TA-05995,C-1624,2.0
TA-05995,C-1631,2.0
TA-05996,C-1624,2.0
TA-05996,C-1631,2.0
TA-05997,C-0101,2.0
TA-05997,C-0102,2.0
TA-05998,C-0101,2.0
TA-05998,C-0102,2.0
TA-05999,C-1312,2.0
TA-06000,C-1312,2.0
TA-06001,C-0074,1.0
TA-06001,C-0160,1.0
TA-06002,C-0074,1.0
TA-06002,C-0160,1.0
TA-06003,C-1625,2.0
TA-06003,C-1632,2.0
TA-06004,C-1624,1.0
TA-06004,C-1654,1.0
TA-06004,C-1758,1.0
TA-06005,C-1623,1.0
TA-06005,C-1624,1.0
TA-06005,C-1630,1.0
TA-06005,C-1654,1.0
TA-06006,C-1624,1.0
TA-06006,C-1654,1.0
TA-06006,C-1758,1.0
TA-06007,C-1624,2.0
TA-06007,C-1631,2.0
TA-06008,C-1624,2.0
TA-06008,C-1631,2.0
TA-06009,C-0448,2.0
TA-06009,C-0449,2.0
TA-06010,C-0448,2.0
TA-06010,C-0449,2.0
TA-06011,C-1243,1.0
TA-06011,C-1244,1.0
TA-06012,C-1639,1.0
TA-06012,C-2004,1.0
TA-06013,C-1639,1.0
TA-06013,C-2004,1.0
TA-06014,C-1622,1.0
TA-06014,C-1629,1.0
TA-06014,C-1639,1.0
TA-06015,C-1622,1.0
TA-06015,C-1629,1.0
TA-06015,C-2004,1.0
TA-06016,C-1622,1.0
TA-06016,C-1629,1.0
TA-06016,C-2004,1.0
TA-06017,C-1622,1.0
TA-06017,C-1629,1.0
TA-06017,C-1639,1.0
TA-06019,C-0448,2.0
TA-06019,C-0449,2.0
TA-06020,C-1625,2.0
TA-06020,C-1632,2.0
TA-06021,C-1625,2.0
TA-06021,C-1632,2.0
TA-06025,C-1622,2.0
TA-06025,C-1629,2.0
TA-06026,C-0552,1.0
TA-06026,C-0553,1.0
TA-06027,C-1687,1.0
TA-06028,C-0552,1.0
TA-06030,C-1620,2.0
TA-06030,C-1627,2.0
TA-06031,C-1620,2.0
TA-06031,C-1627,2.0
TA-06032,C-1620,2.0
TA-06032,C-1627,2.0
TA-06033,C-1622,1.0
TA-06033,C-1629,1.0
TA-06033,C-1639,1.0
TA-06034,C-1622,2.0
TA-06034,C-1629,2.0
TA-06035,C-1622,2.0
TA-06035,C-1629,2.0
TA-06036,C-1622,2.0
TA-06036,C-1629,2.0
TA-06037,C-1622,1.0
TA-06037,C-1629,1.0
TA-06037,C-1739,1.0
TA-06038,C-0096,2.0
TA-06038,C-0097,2.0
TA-06039,C-0101,1.0
TA-06039,C-0102,1.0
TA-06039,C-0415,1.0
TA-06040,C-0101,1.0
TA-06040,C-0102,1.0
TA-06040,C-0414,1.0
TA-06041,C-0101,1.0
TA-06041,C-0102,1.0
TA-06041,C-0414,1.0
TA-06042,C-1243,2.0
TA-06042,C-1244,2.0
TA-06043,C-1243,2.0
TA-06043,C-1244,2.0
TA-06044,C-1243,2.0
TA-06044,C-1244,2.0
TA-06045,C-1243,2.0
TA-06045,C-1244,2.0
TA-06046,C-1638,2.0
TA-06047,C-1638,2.0
TA-06048,C-1621,2.0
TA-06048,C-1628,2.0
TA-06049,C-1624,2.0
TA-06049,C-1631,2.0
TA-06050,C-1622,2.0
TA-06050,C-1629,2.0
TA-06051,C-1622,2.0
TA-06051,C-1629,2.0
TA-06052,C-1243,2.0
TA-06052,C-1244,2.0
TA-06053,C-1649,2.0
TA-06053,C-0544,1.0
TA-06053,C-0556,1.0
TA-06054,C-1622,2.0
TA-06054,C-1629,2.0
TA-06055,C-1622,2.0
TA-06055,C-1629,2.0
TA-06056,C-1380,2.0
TA-06056,C-1381,2.0
TA-06057,C-1380,2.0
TA-06057,C-1381,2.0
TA-06058,C-0554,1.0
TA-06058,C-0555,1.0
TA-06060,C-1229,1.0
TA-06060,C-0522,1.0
TA-06061,C-1355,1.0
TA-06061,C-1356,1.0
TA-06062,C-1624,1.0
TA-06062,C-1631,1.0
TA-06062,C-1641,1.0
TA-06063,C-1624,2.0
TA-06063,C-1631,2.0
TA-06066,C-1649,2.0
TA-06066,C-0544,1.0
TA-06066,C-0556,1.0
TA-06067,C-1625,1.0
TA-06067,C-1632,1.0
TA-06067,C-0368,1.0
TA-06068,C-1243,2.0
TA-06068,C-1244,2.0
TA-06069,C-1625,2.0
TA-06069,C-1632,2.0
TA-06069,C-0260,1.0
TA-06070,C-0366,1.0
TA-06071,C-1622,2.0
TA-06071,C-1629,2.0
TA-06072,C-1624,1.0
TA-06072,C-1631,1.0
TA-06072,C-2005,1.0
TA-06073,C-1312,2.0
TA-06074,C-1312,2.0
TA-06075,C-0272,2.0
TA-06076,C-0101,1.0
TA-06076,C-0102,1.0
TA-06076,C-0415,1.0
TA-06077,C-0101,1.0
TA-06077,C-0102,1.0
TA-06077,C-0415,1.0
TA-06078,C-0101,1.0
TA-06078,C-0102,1.0
TA-06078,C-0415,1.0
TA-06079,C-0101,1.0
TA-06079,C-0102,1.0
TA-06079,C-0415,1.0
TA-06080,C-0101,1.0
TA-06080,C-0102,1.0
TA-06080,C-0414,1.0
TA-06081,C-0101,1.0
TA-06081,C-0102,1.0
TA-06081,C-0414,1.0
TA-06082,C-0101,2.0
TA-06082,C-0102,2.0
TA-06083,C-0101,2.0
TA-06083,C-0102,2.0
TA-06084,C-1474,2.0
TA-06085,C-1468,2.0
TA-06086,C-1475,2.0
TA-06089,C-1312,2.0
TA-06090,C-1312,2.0
TA-06091,C-1312,2.0
TA-06092,C-1312,2.0
TA-06093,C-1312,2.0
TA-06094,C-1312,2.0
TA-06095,C-1312,2.0
TA-06096,C-1312,2.0
TA-06097,C-1312,2.0
TA-06098,C-1860,2.0
TA-06098,C-1963,2.0
TA-06099,C-0558,1.0
TA-06100,C-0085,1.0
TA-06101,C-1623,2.0
TA-06101,C-1630,2.0
TA-06102,C-1623,2.0
TA-06102,C-1630,2.0
TA-06103,C-0543,1.0
TA-06104,C-1243,2.0
TA-06104,C-1244,2.0
TA-06105,C-1243,2.0
TA-06105,C-1244,2.0
TA-06106,C-0120,1.0
TA-06107,C-1243,2.0
TA-06107,C-1244,2.0
TA-06108,C-1243,2.0
TA-06108,C-1244,2.0
TA-06109,C-1621,2.0
TA-06109,C-1628,2.0
TA-06110,C-1620,1.0
TA-06110,C-1627,1.0
TA-06110,C-1637,1.0
TA-06111,C-1620,1.0
TA-06111,C-1627,1.0
TA-06111,C-1637,1.0
TA-06112,C-1621,2.0
TA-06112,C-1628,2.0
TA-06115,C-0120,1.0
TA-06115,C-0559,1.0
TA-06115,C-0560,1.0
TA-06116,C-1622,1.0
TA-06116,C-1629,1.0
TA-06116,C-1639,1.0
TA-06117,C-1777,1.0
TA-06117,C-0565,1.0
TA-06118,C-1622,1.0
TA-06118,C-1629,1.0
TA-06118,C-1639,1.0
TA-06119,C-1312,2.0
TA-06120,C-1312,2.0
TA-06121,C-1621,1.0
TA-06121,C-1628,1.0
TA-06122,C-1620,1.0
TA-06122,C-1627,1.0
TA-06123,C-1621,1.0
TA-06123,C-1628,1.0
TA-06123,C-1638,1.0
TA-06123,C-0208,1.0
TA-06124,C-1622,1.0
TA-06124,C-1629,1.0
TA-06124,C-1639,1.0
TA-06125,C-1622,1.0
TA-06125,C-1629,1.0
TA-06125,C-1639,1.0
TA-06126,C-1621,1.0
TA-06126,C-1628,1.0
TA-06126,C-1638,1.0
TA-06126,C-0208,1.0
TA-06127,C-1621,1.0
TA-06127,C-1628,1.0
TA-06127,C-1638,1.0
TA-06128,C-1621,1.0
TA-06128,C-1628,1.0
TA-06128,C-1638,1.0
TA-06128,C-0208,1.0
TA-06129,C-1621,1.0
TA-06129,C-1628,1.0
TA-06129,C-1638,1.0
TA-06130,C-1622,2.0
TA-06130,C-1629,2.0
TA-06131,C-1845,2.0
TA-06131,C-1846,2.0
TA-06132,C-0561,1.0
TA-06134,C-1624,2.0
TA-06134,C-1631,2.0
TA-06136,C-0562,1.0
TA-06137,C-0562,1.0
TA-06138,C-0562,1.0
TA-06139,C-0562,1.0
TA-06140,C-0562,1.0
TA-06141,C-0562,1.0
TA-06142,C-0562,1.0
TA-06143,C-0562,1.0
TA-06145,C-0444,2.0
TA-06145,C-0445,2.0
TA-06146,C-0444,2.0
TA-06146,C-0445,2.0
TA-06147,C-0444,2.0
TA-06147,C-0445,2.0
TA-06148,C-0444,2.0
TA-06148,C-0445,2.0
TA-06149,C-1515,1.0
TA-06149,C-1516,1.0
TA-06149,C-1832,1.0
TA-06149,C-1834,1.0
TA-06149,C-0289,1.0
TA-06149,C-0557,1.0
TA-06150,C-1425,1.0
TA-06150,C-0165,1.0
TA-06151,C-1621,2.0
TA-06151,C-1628,2.0
TA-06152,C-1625,1.0
TA-06152,C-1703,1.0
TA-06152,C-1781,1.0
TA-06153,C-1779,1.0
TA-06153,C-1781,1.0
TA-06155,C-1639,2.0
TA-06156,C-1638,2.0
TA-06157,C-1621,2.0
TA-06157,C-1628,2.0
TA-06158,C-1621,2.0
TA-06158,C-1628,2.0
TA-06159,C-1621,2.0
TA-06159,C-1628,2.0
TA-06160,C-0542,1.0
TA-06161,C-1790,1.0
TA-06161,C-0159,1.0
TA-06161,C-0516,1.0
TA-06161,C-0980,1.0
TA-06162,C-1620,1.0
TA-06162,C-1621,1.0
TA-06162,C-1627,1.0
TA-06162,C-1661,1.0
TA-06163,C-0170,1.0
TA-06164,C-1645,2.0
TA-06165,C-1645,2.0
TA-06166,C-1638,2.0
TA-06167,C-1312,2.0
TA-06168,C-1312,2.0
TA-06169,C-1624,1.0
TA-06169,C-1631,1.0
TA-06170,C-1621,2.0
TA-06170,C-1628,2.0
TA-06171,C-1621,2.0
TA-06171,C-1628,2.0
TA-06172,C-1621,2.0
TA-06172,C-1628,2.0
TA-06173,C-1621,2.0
TA-06173,C-1628,2.0
TA-06174,C-1621,2.0
TA-06174,C-1628,2.0
TA-06175,C-1621,2.0
TA-06175,C-1628,2.0
TA-06176,C-1623,2.0
TA-06176,C-1630,2.0
TA-06177,C-1622,1.0
TA-06177,C-1629,1.0
TA-06177,C-1639,1.0
TA-06178,C-1312,2.0
TA-06179,C-1312,2.0
TA-06180,C-1312,2.0
TA-06181,C-1312,2.0
TA-06182,C-1312,2.0
TA-06183,C-1312,2.0
TA-06185,C-1312,2.0
TA-06186,C-1312,2.0
TA-06187,C-1642,1.0
TA-06187,C-1880,1.0
TA-06188,C-1642,1.0
TA-06188,C-1880,1.0
TA-06189,C-1625,1.0
TA-06189,C-1632,1.0
TA-06189,C-1880,1.0
TA-06190,C-1625,1.0
TA-06190,C-1632,1.0
TA-06190,C-1880,1.0
TA-06191,C-1622,2.0
TA-06191,C-1629,2.0
TA-06192,C-1622,2.0
TA-06192,C-1629,2.0
TA-06193,C-1622,2.0
TA-06193,C-1629,2.0
TA-06194,C-1622,2.0
TA-06194,C-1629,2.0
TA-06195,C-0415,2.0
TA-06196,C-0415,2.0
TA-06197,C-0096,2.0
TA-06197,C-0097,2.0
TA-06198,C-0101,2.0
TA-06198,C-0102,2.0
TA-06199,C-0101,2.0
TA-06199,C-0102,2.0
TA-06200,C-0101,2.0
TA-06200,C-0102,2.0
TA-06201,C-0413,2.0
TA-06202,C-0413,2.0
TA-06204,C-0413,2.0
TA-06205,C-0413,2.0
TA-06206,C-1624,1.0
TA-06206,C-1631,1.0
TA-06206,C-1910,1.0
TA-06207,C-1624,1.0
TA-06207,C-1631,1.0
TA-06207,C-1910,1.0
TA-06208,C-1624,1.0
TA-06208,C-1631,1.0
TA-06208,C-1910,1.0
TA-06209,C-1624,1.0
TA-06209,C-1631,1.0
TA-06209,C-1910,1.0
TA-06209,C-0539,1.0
TA-06210,C-0570,2.0
TA-06211,C-1257,1.0
TA-06212,C-0552,1.0
TA-06213,C-1245,1.0
TA-06213,C-1711,1.0
TA-06214,C-1245,1.0
TA-06214,C-1711,1.0
TA-06215,C-1621,2.0
TA-06215,C-1628,2.0
TA-06216,C-1621,2.0
TA-06216,C-1628,2.0
TA-06217,C-1621,2.0
TA-06217,C-1628,2.0
TA-06218,C-1402,1.0
TA-06218,C-1490,1.0
TA-06218,C-1978,2.0
TA-06218,C-0564,1.0
TA-06219,C-1621,2.0
TA-06219,C-1628,2.0
TA-06220,C-1621,2.0
TA-06220,C-1628,2.0
TA-06221,C-1777,1.0
TA-06221,C-0565,1.0
TA-06222,C-1817,1.0
TA-06223,C-0843,1.0
TA-06224,C-1817,1.0
TA-06225,C-1312,2.0
TA-06228,C-1647,2.0
TA-06229,C-1647,2.0
TA-06230,C-1621,2.0
TA-06230,C-1628,2.0
TA-06231,C-1625,1.0
TA-06231,C-1632,1.0
TA-06231,C-0368,1.0
TA-06232,C-1621,2.0
TA-06232,C-1628,2.0
TA-06233,C-0562,1.0
TA-06234,C-0562,1.0
TA-06235,C-1783,1.0
TA-06235,C-1790,1.0
TA-06236,C-1777,2.0
TA-06237,C-1622,2.0
TA-06237,C-1629,2.0
TA-06238,C-1621,2.0
TA-06238,C-1628,2.0
TA-06239,C-1621,2.0
TA-06239,C-1628,2.0
TA-06240,C-1243,2.0
TA-06240,C-1244,2.0
TA-06241,C-1623,1.0
TA-06241,C-1630,1.0
TA-06241,C-0063,1.0
TA-06242,C-1623,1.0
TA-06242,C-1630,1.0
TA-06242,C-0121,1.0
TA-06243,C-1650,1.0
TA-06243,C-1819,1.0
TA-06244,C-1641,2.0
TA-06245,C-1624,1.0
TA-06245,C-1631,1.0
TA-06245,C-1641,1.0
TA-06246,C-1624,1.0
TA-06246,C-1631,1.0
TA-06246,C-1641,1.0
TA-06247,C-1624,1.0
TA-06247,C-1631,1.0
TA-06247,C-1641,1.0
TA-06248,C-1624,1.0
TA-06248,C-1631,1.0
TA-06248,C-1641,1.0
TA-06249,C-1624,1.0
TA-06249,C-1631,1.0
TA-06249,C-1641,1.0
TA-06250,C-1624,1.0
TA-06250,C-1631,1.0
TA-06250,C-1641,1.0
TA-06251,C-1624,1.0
TA-06251,C-1631,1.0
TA-06251,C-1641,1.0
TA-06252,C-1624,1.0
TA-06252,C-1631,1.0
TA-06252,C-1641,1.0
TA-06253,C-1641,1.0
TA-06253,C-1910,1.0
TA-06254,C-1641,1.0
TA-06254,C-1910,1.0
TA-06255,C-1624,1.0
TA-06255,C-1631,1.0
TA-06255,C-1641,1.0
TA-06256,C-0442,1.0
TA-06257,C-1420,2.0
TA-06257,C-1421,2.0
TA-06258,C-1624,2.0
TA-06258,C-1631,2.0
TA-06259,C-0077,1.0
TA-06259,C-0374,1.0
TA-06260,C-1789,1.0
TA-06260,C-1791,1.0
TA-06260,C-0571,1.0
TA-06261,C-1349,1.0
TA-06261,C-1642,1.0
TA-06262,C-1623,2.0
TA-06262,C-1630,2.0
TA-06264,C-1344,1.0
TA-06264,C-1536,1.0
TA-06264,C-2032,1.0
TA-06266,C-1620,2.0
TA-06266,C-1627,2.0
TA-06267,C-1808,2.0
TA-06268,C-1745,2.0
TA-06269,C-1621,2.0
TA-06269,C-1628,2.0
TA-06270,C-1352,1.0
TA-06270,C-1745,1.0
TA-06271,C-1645,2.0
TA-06272,C-1645,2.0
TA-06273,C-0820,1.0
TA-06273,C-1964,2.0
TA-06274,C-0820,1.0
TA-06275,C-1312,2.0
TA-06276,C-1312,2.0
TA-06277,C-1312,2.0
TA-06278,C-1312,2.0
TA-06279,C-1795,1.0
TA-06279,C-2009,1.0
TA-06280,C-1795,1.0
TA-06280,C-2009,1.0
TA-06281,C-1650,1.0
TA-06281,C-1819,1.0
TA-06282,C-0552,1.0
TA-06282,C-0553,1.0
TA-06283,C-1622,1.0
TA-06283,C-1629,1.0
TA-06284,C-1594,1.0
TA-06284,C-1889,1.0
TA-06285,C-1594,1.0
TA-06285,C-1889,1.0
TA-06286,C-1620,2.0
TA-06286,C-1627,2.0
TA-06287,C-1620,1.0
TA-06287,C-1627,1.0
TA-06287,C-1637,1.0
TA-06288,C-1620,1.0
TA-06288,C-1627,1.0
TA-06288,C-1637,1.0
TA-06289,C-1620,1.0
TA-06289,C-1627,1.0
TA-06289,C-1637,1.0
TA-06290,C-1620,1.0
TA-06290,C-1627,1.0
TA-06290,C-1637,1.0
TA-06291,C-1620,1.0
TA-06291,C-1627,1.0
TA-06291,C-1637,1.0
TA-06292,C-1620,2.0
TA-06292,C-1627,2.0
TA-06293,C-1620,2.0
TA-06293,C-1627,2.0
TA-06294,C-1620,1.0
TA-06294,C-1627,1.0
TA-06294,C-1637,1.0
TA-06295,C-1620,1.0
TA-06295,C-1627,1.0
TA-06295,C-1637,1.0
TA-06296,C-1620,1.0
TA-06296,C-1627,1.0
TA-06296,C-1637,1.0
TA-06297,C-1620,2.0
TA-06297,C-1627,2.0
TA-06298,C-1622,1.0
TA-06298,C-1629,1.0
TA-06298,C-1639,1.0
TA-06299,C-1622,1.0
TA-06299,C-1629,1.0
TA-06299,C-1639,1.0
TA-06300,C-1622,1.0
TA-06300,C-1629,1.0
TA-06300,C-1639,1.0
TA-06301,C-1622,1.0
TA-06301,C-1629,1.0
TA-06301,C-1639,1.0
TA-06302,C-0479,1.0
TA-06302,C-1621,1.0
TA-06302,C-1628,1.0
TA-06303,C-1621,2.0
TA-06303,C-1628,2.0
TA-06304,C-1621,2.0
TA-06304,C-1628,2.0
TA-06305,C-1629,1.0
TA-06305,C-1639,1.0
TA-06305,C-2029,1.0
TA-06306,C-1629,2.0
TA-06306,C-2029,2.0
TA-06307,C-1629,1.0
TA-06307,C-1639,1.0
TA-06307,C-2029,1.0
TA-06308,C-1629,1.0
TA-06308,C-1639,1.0
TA-06308,C-2029,1.0
TA-06309,C-1860,3.0
TA-06310,C-1312,2.0
TA-06311,C-1312,2.0
TA-06312,C-1312,2.0
TA-06313,C-1312,2.0
TA-06314,C-1312,2.0
TA-06315,C-1312,2.0
TA-06316,C-1312,2.0
TA-06317,C-1312,2.0
TA-06318,C-1312,2.0
TA-06319,C-1620,2.0
TA-06319,C-1627,2.0
TA-06320,C-1621,2.0
TA-06320,C-1628,2.0
TA-06321,C-1621,2.0
TA-06321,C-1628,2.0
TA-06322,C-1621,2.0
TA-06322,C-1628,2.0
TA-06323,C-1312,2.0
TA-06324,C-1625,1.0
TA-06324,C-1632,1.0
TA-06324,C-1642,1.0
TA-06325,C-1312,2.0
TA-06326,C-1621,2.0
TA-06326,C-1628,2.0
TA-06327,C-1621,2.0
TA-06327,C-1628,2.0
TA-06328,C-1621,2.0
TA-06328,C-1628,2.0
TA-06329,C-1621,2.0
TA-06329,C-1628,2.0
TA-06330,C-1621,2.0
TA-06330,C-1628,2.0
TA-06331,C-1621,2.0
TA-06331,C-1628,2.0
TA-06332,C-1621,2.0
TA-06332,C-1628,2.0
TA-06333,C-1621,2.0
TA-06333,C-1628,2.0
TA-06334,C-1621,2.0
TA-06334,C-1628,2.0
TA-06335,C-0818,2.0
TA-06335,C-1822,1.0
TA-06335,C-1874,1.0
TA-06336,C-1622,2.0
TA-06336,C-1629,2.0
TA-06337,C-1312,2.0
TA-06338,C-1312,2.0
TA-06339,C-1312,2.0
TA-06340,C-1622,2.0
TA-06340,C-1629,2.0
TA-06341,C-1312,2.0
TA-06342,C-1312,2.0
TA-06343,C-1312,2.0
TA-06344,C-1312,2.0
TA-06345,C-1312,2.0
TA-06346,C-1626,1.0
TA-06346,C-1633,1.0
TA-06346,C-0585,1.0
TA-06347,C-1626,1.0
TA-06347,C-1633,1.0
TA-06347,C-0585,1.0
TA-06348,C-1622,2.0
TA-06348,C-1629,2.0
TA-06349,C-1626,1.0
TA-06349,C-1633,1.0
TA-06349,C-0585,1.0
TA-06350,C-1626,1.0
TA-06350,C-1633,1.0
TA-06350,C-0585,1.0
TA-06351,C-1623,1.0
TA-06351,C-1630,1.0
TA-06351,C-1648,1.0
TA-06352,C-1623,2.0
TA-06352,C-1630,2.0
TA-06353,C-1623,1.0
TA-06353,C-1630,1.0
TA-06353,C-1640,1.0
TA-06354,C-1623,2.0
TA-06354,C-1630,2.0
TA-06355,C-1623,2.0
TA-06355,C-1630,2.0
TA-06356,C-1243,2.0
TA-06356,C-1244,2.0
TA-06357,C-1848,1.0
TA-06357,C-0001,1.0
